Timestamp,Event,Object_ID
2026-03-25 13:32:08.892,Object_Spawned,T:0.63|H:1.76|W:0.99|Col:34A77D
2026-03-25 13:32:08.892,Object_Spawned,T:0.30|H:1.09|W:1.53|Col:345885
2026-03-25 13:32:08.892,Object_Spawned,T:0.49|H:1.49|W:1.21|Col:338985
2026-03-25 13:32:08.892,Object_Spawned,T:0.38|H:1.26|W:1.39|Col:316E8C
2026-03-25 13:32:08.892,Object_Spawned,T:0.85|H:2.20|W:0.64|Col:99CF4F
2026-03-25 13:32:08.892,Object_Spawned,T:0.10|H:0.71|W:1.83|Col:3E2065
2026-03-25 13:32:08.892,Object_Spawned,T:0.09|H:0.67|W:1.86|Col:3F1A62
2026-03-25 13:32:08.893,Object_Spawned,T:0.35|H:1.20|W:1.44|Col:31688E
2026-03-25 13:32:08.893,Object_Spawned,T:0.25|H:0.99|W:1.61|Col:37497D
2026-03-25 13:32:08.893,Object_Spawned,T:0.75|H:2.00|W:0.80|Col:55BF6B
2026-03-25 13:32:08.893,Object_Spawned,T:0.66|H:1.82|W:0.94|Col:35AE7B
2026-03-25 13:32:08.893,Object_Spawned,T:0.60|H:1.69|W:1.05|Col:34A07F
2026-03-25 13:32:08.893,Object_Spawned,T:0.69|H:1.88|W:0.89|Col:35B57A
2026-03-25 13:32:08.893,Object_Spawned,T:0.62|H:1.73|W:1.01|Col:34A47E
2026-03-25 13:32:08.893,Object_Spawned,T:0.62|H:1.73|W:1.01|Col:34A47E
2026-03-25 13:32:08.893,Object_Spawned,T:0.25|H:1.00|W:1.60|Col:364B7E
2026-03-25 13:32:08.893,Object_Spawned,T:0.00|H:0.51|W:1.99|Col:440255
2026-03-25 13:33:11.554,Object_Spawned,ColT:0.57|ShaT:0.90|SmoT:0.75
2026-03-25 13:33:11.559,Object_Spawned,ColT:0.04|ShaT:0.17|SmoT:0.66
2026-03-25 13:33:11.559,Object_Spawned,ColT:0.44|ShaT:0.91|SmoT:0.57
2026-03-25 13:33:11.559,Object_Spawned,ColT:0.51|ShaT:0.01|SmoT:0.54
2026-03-25 13:33:11.559,Object_Spawned,ColT:0.43|ShaT:0.72|SmoT:0.75
2026-03-25 13:33:11.559,Object_Spawned,ColT:0.70|ShaT:0.45|SmoT:0.35
2026-03-25 13:33:11.559,Object_Spawned,ColT:0.06|ShaT:0.26|SmoT:0.34
2026-03-25 13:33:11.559,Object_Spawned,ColT:0.40|ShaT:0.88|SmoT:0.69
2026-03-25 13:33:11.559,Object_Spawned,ColT:0.09|ShaT:0.47|SmoT:0.77
2026-03-25 13:33:11.559,Object_Spawned,ColT:0.89|ShaT:0.29|SmoT:0.29
2026-03-25 13:33:11.560,Object_Spawned,ColT:0.71|ShaT:0.30|SmoT:0.14
2026-03-25 13:33:11.560,Object_Spawned,ColT:0.55|ShaT:0.73|SmoT:0.93
